tick,year,month,business_id,type,city,stage,active,revenue,opex,tax,profit,cash,debt,employees,marketing_budget,reputation,price_mult,capacity,quality,subscribers,mrr
19,2025,8,12,restaurant,Novosibirsk,growth,true,1685997.05,1470872.53,32268.68,182855.84,11591040.64,0,5,227385.28,0.35,0.92,1,0.57,0,0
19,2025,8,13,restaurant,Novosibirsk,recovery,true,1253599.02,1306973.12,75215.94,-128590.04,1736704.63,0,6,240438.88,0.37,1.01,0.9,0.64,0,0
19,2025,8,15,retail,Novosibirsk,crisis,true,1775531.25,2093800.56,106531.88,-424801.19,2643176.4,0,8,124264.88,0.53,0.92,0.8,0.58,0,0
19,2025,8,16,restaurant,Kazan,recovery,true,1387921.59,1098749.24,83275.3,205897.05,3544472.36,0,2,158340.27,0.55,0.89,1,0.67,0,0
19,2025,8,19,restaurant,Yekaterinburg,crisis,true,655226.87,1129212.92,0,-473986.05,264392.11,0,6,85954.91,0.42,0.94,0.9,0.54,0,0
19,2025,8,23,retail,Novosibirsk,recovery,true,3059603.66,2999575.19,183576.22,-123547.75,8821420.59,0,10,154862.71,0.57,1.08,1,0.65,0,0
19,2025,8,25,restaurant,Kazan,crisis,true,694591.93,881697.88,41675.52,-228781.47,743539.93,0,2,155350.29,0.45,0.97,0.9,0.4,0,0
19,2025,8,26,autoservice,Yekaterinburg,crisis,true,881325.46,1442811.63,0,-561486.17,-337883.29,485094.39,4,291505.21,0.51,0.92,1,0.8,0,0
19,2025,8,27,autoservice,Kazan,crisis,true,756808.99,1039581.45,45408.54,-328181,-569799.73,1074664.12,2,170344.25,0.48,1.02,0.9,0.61,0,0
19,2025,8,28,restaurant,Kazan,stable,true,1896099.46,1432695.19,69510.64,393893.63,6006405.48,0,4,144804.32,0.64,1.18,1,0.54,0,0
19,2025,8,37,restaurant,Novosibirsk,stable,true,1706055.35,1478151.7,102363.32,125540.33,4286597.8,0,3,272971.97,0.37,0.85,1,0.76,0,0
19,2025,8,41,retail,SaintPetersburg,stable,true,3671856.28,3226490.79,220311.38,225054.11,12480167.63,0,5,170203.14,0.68,0.99,1,0.59,0,0
19,2025,8,42,retail,Yekaterinburg,crisis,true,1531264.37,2140988.76,0,-609724.39,7876634.6,0,8,93005.69,0.57,1.03,0.8,0.43,0,0
19,2025,8,45,restaurant,Yekaterinburg,growth,true,1405809,1166872.7,84348.54,154587.76,5909110.56,0,3,128650.8,0.38,0.94,1,0.58,0,0
19,2025,8,46,retail,Yekaterinburg,stable,true,3881176.56,3559512.63,232870.59,88793.34,10334550.27,0,11,111079.63,0.58,1.08,1,0.73,0,0
19,2025,8,48,retail,Yekaterinburg,stable,true,3144348.52,2647040.98,74596.13,422711.41,17828766.2,0,5,76317.27,0.62,1.14,1,0.52,0,0
19,2025,8,49,restaurant,Yekaterinburg,growth,true,1817501.64,1384355.17,109050.1,324096.37,6817854.6,0,2,323705.14,0.79,0.91,0.8,0.63,0,0
19,2025,8,52,retail,Kazan,stable,true,2706048.62,2403419.4,162362.92,140266.3,13595342.91,0,6,133120.38,0.67,0.92,0.8,0.54,0,0
19,2025,8,53,retail,Moscow,crisis,true,2122476.69,2572945.39,0,-450468.7,5928527.18,0,6,159434.54,0.48,0.89,0.9,0.65,0,0
19,2025,8,56,restaurant,Kazan,stable,true,1388546,1284032.77,15676.98,88836.25,3156537.16,0,3,228310.42,0.6,0.88,1,0.49,0,0
19,2025,8,57,restaurant,Kazan,stable,true,1412806.38,1290169.95,84768.38,37868.05,6352653.76,0,4,127966.62,0.9,1.06,0.9,0.43,0,0
19,2025,8,58,retail,Novosibirsk,stable,true,3106714.72,2733641.65,186402.88,186670.19,11590461.71,0,9,56637.9,0.47,1.03,1,0.7,0,0
19,2025,8,61,restaurant,Yekaterinburg,crisis,true,724877.33,882797.61,0,-157920.28,154652.09,1641705.95,3,33600.26,0.54,0.88,1,0.46,0,0
19,2025,8,64,retail,Yekaterinburg,scale,true,3855725.31,3353847.45,75281.68,426596.18,27828874.97,0,10,146498.89,0.73,1.33,1,0.56,0,0
19,2025,8,65,restaurant,Novosibirsk,stable,true,1220915.77,1144766.53,11422.39,64726.85,5240105.47,0,5,148121.69,0.45,1.14,0.9,0.41,0,0
19,2025,8,67,restaurant,Kazan,crisis,true,1237687.2,1599042.79,0,-361355.59,5350243.79,0,9,144494.85,0.79,1.12,1,0.64,0,0
19,2025,8,69,retail,Moscow,crisis,true,1996135.07,2941317.33,119768.1,-1064950.36,-1862751.85,4901136.9,8,73701.05,0.68,1.14,1,0.48,0,0
19,2025,8,73,retail,Moscow,stable,true,3410959.38,3393948.18,2551.68,14459.52,10913274.19,0,7,296543.62,0.61,1.02,1,0.47,0,0
19,2025,8,77,autoservice,Novosibirsk,crisis,true,881261.48,1105719.94,52875.69,-277334.15,432537.43,0,1,259715.4,0.63,1.02,1,0.39,0,0
19,2025,8,80,retail,Kazan,stable,true,3093021.57,2777323.86,47354.66,268343.05,11304187.54,0,7,83656.58,0.58,0.96,1,0.61,0,0
19,2025,8,86,retail,Kazan,stable,true,3398307.13,3058042.91,203898.43,136365.79,14244668.36,0,8,144143.98,0.6,1.08,0.9,0.67,0,0
19,2025,8,88,restaurant,Yekaterinburg,crisis,true,1013474.27,1235127.34,81077.94,-302731.01,23358.01,0,4,139584.6,0.59,1.03,0.9,0.77,0,0
19,2025,8,89,retail,Yekaterinburg,stable,true,3408254.85,2653988.44,113139.96,641126.45,24043425.08,0,4,49443.27,0.86,1.19,0.9,0.69,0,0
19,2025,8,92,restaurant,SaintPetersburg,crisis,true,744400.68,1391819.16,44664.04,-692082.52,-998346.23,828184.06,7,134941.84,0.7,1.05,0.8,0.58,0,0
19,2025,8,93,restaurant,Novosibirsk,stable,true,1667646.75,1517174.11,100058.81,50413.83,1883718.65,0,9,37029.61,0.81,1.12,1,0.53,0,0
19,2025,8,97,retail,Kazan,crisis,true,1262770.19,1787492.41,0,-524722.22,-731923.87,0,7,93035.89,0.51,0.97,0.7,0.41,0,0
20,2025,9,1,restaurant,SaintPetersburg,crisis,true,844189.94,1026306.05,50651.4,-232767.51,-955969.35,1792055.97,2,160449.39,0.4,0.95,0.9,0.38,0,0
20,2025,9,4,retail,SaintPetersburg,stable,true,4296932.04,3878276.41,62798.34,355857.29,14062608.12,0,9,235641.87,0.6,0.99,1,0.56,0,0
20,2025,9,7,retail,Moscow,crisis,true,1282623.66,2045189.42,0,-762565.76,572288.96,4109950.84,6,111138.22,0.7,0.95,0.7,0.48,0,0
20,2025,9,11,retail,Novosibirsk,crisis,true,2345920.53,2767586.56,140755.23,-562421.26,8926849.58,0,12,222575.42,0.67,1.19,0.7,0.6,0,0
20,2025,9,12,restaurant,Novosibirsk,growth,true,1596520.39,1443555,22944.81,130020.58,11721061.22,0,5,227385.28,0.35,0.92,1,0.57,0,0
20,2025,9,13,restaurant,Novosibirsk,recovery,true,1253726.68,1333634.07,75223.6,-155130.99,1581573.64,0,6,240438.88,0.37,0.98,0.9,0.64,0,0
20,2025,9,15,retail,Novosibirsk,crisis,true,2072859.04,2180872.99,124371.54,-232385.49,2410790.91,0,7,124264.88,0.53,0.92,0.8,0.57,0,0
20,2025,9,16,restaurant,Kazan,recovery,true,1537783.5,1232002,92267.01,213514.49,3757986.85,0,2,158340.27,0.55,0.89,1,0.67,0,0
20,2025,9,19,restaurant,Yekaterinburg,crisis,true,866825.98,1139006.62,0,-272180.64,-7788.53,0,5,85954.91,0.43,0.94,0.9,0.53,0,0
20,2025,9,23,retail,Novosibirsk,recovery,true,4544560.2,3739736.39,272673.61,532150.2,9353570.79,0,9,154862.71,0.57,1.08,1,0.64,0,0
20,2025,9,25,restaurant,Kazan,crisis,true,883651.72,984762.73,53019.1,-154130.11,589409.82,0,2,155350.29,0.45,0.97,0.9,0.4,0,0
20,2025,9,26,autoservice,Yekaterinburg,crisis,true,1064867.46,1419131.93,0,-354264.47,-692147.76,485094.39,3,291505.21,0.45,0.92,1,0.76,0,0
20,2025,9,27,autoservice,Kazan,crisis,true,952054.22,1089060.68,76164.34,-213170.8,345818.84,2203453.49,2,127758.19,0.48,1.02,0.9,0.61,0,0
20,2025,9,28,restaurant,Kazan,stable,true,1769958.3,1389039.31,57137.85,323781.14,6330186.62,0,4,144804.32,0.58,1.18,1,0.54,0,0
20,2025,9,37,restaurant,Novosibirsk,stable,true,1691688.6,1484486.06,101501.32,105701.22,4392299.02,0,3,272971.97,0.37,0.85,1,0.76,0,0
20,2025,9,41,retail,SaintPetersburg,stable,true,5013750.93,3968993.76,300825.06,743932.11,13224099.74,0,5,170203.14,0.68,0.99,1,0.59,0,0
20,2025,9,42,retail,Yekaterinburg,crisis,true,2371504.98,2607373.39,0,-235868.41,7640766.19,0,8,93005.69,0.65,1.03,0.8,0.43,0,0
20,2025,9,45,restaurant,Yekaterinburg,growth,true,1296021.75,1218466.55,77761.3,-206.1,5908904.46,0,4,128650.8,0.38,0.94,1,0.58,0,0
20,2025,9,46,retail,Yekaterinburg,stable,true,6198708.69,5080266.24,371922.52,746519.93,11081070.2,0,11,111079.63,0.66,1.08,1,0.73,0,0
20,2025,9,48,retail,Yekaterinburg,stable,true,3738834.55,2985209.64,113043.74,640581.17,18469347.37,0,5,76317.27,0.62,1.14,1,0.52,0,0
20,2025,9,49,restaurant,Yekaterinburg,growth,true,2306599.03,1529625.8,138395.94,638577.29,7456431.89,0,2,323705.14,0.87,0.91,0.8,0.63,0,0
20,2025,9,52,retail,Kazan,stable,true,2863968.21,2599281.17,171838.09,92848.95,13688191.86,0,6,133120.38,0.61,0.92,0.8,0.54,0,0
20,2025,9,53,retail,Moscow,crisis,true,1876450.19,2362393.39,0,-485943.2,5442583.98,0,6,159434.54,0.42,0.87,0.9,0.65,0,0
20,2025,9,56,restaurant,Kazan,stable,true,1502926.32,1303953.5,29845.92,169126.9,3325664.06,0,3,262556.98,0.6,0.88,1,0.49,0,0
20,2025,9,57,restaurant,Kazan,stable,true,1581683.9,1420358.94,94901.03,66423.93,6419077.69,0,4,127966.62,0.9,1.06,0.9,0.43,0,0
20,2025,9,58,retail,Novosibirsk,stable,true,3583848.29,3013061.3,215030.9,355756.09,11946217.8,0,9,65133.59,0.47,1.03,1,0.7,0,0
20,2025,9,61,restaurant,Yekaterinburg,crisis,true,739667.13,872492.08,0,-132824.95,21827.14,1641705.95,3,25200.2,0.54,0.88,1,0.46,0,0
20,2025,9,64,retail,Yekaterinburg,scale,true,4793570.44,3870768.1,138420.35,784381.99,28613256.96,0,10,146498.89,0.73,1.33,1,0.56,0,0
20,2025,9,65,restaurant,Novosibirsk,stable,true,1311169.5,1169244.13,21288.81,120636.56,5860742.03,0,5,148121.69,0.45,1.14,0.9,0.41,0,0
20,2025,9,67,restaurant,Kazan,crisis,true,1337155.58,1528554.27,0,-191398.69,5158845.1,0,8,166169.08,0.79,1.12,1,0.63,0,0
20,2025,9,69,retail,Moscow,bankrupt,false,2467169.42,3112086.11,148030.17,-792946.86,-2655698.71,4901136.9,8,73701.05,0.68,1.14,1,0.48,0,0
20,2025,9,73,retail,Moscow,stable,true,4017154.49,3832268.57,27732.89,157153.03,11070427.22,0,7,296543.62,0.61,1.02,1,0.47,0,0
20,2025,9,77,autoservice,Novosibirsk,crisis,true,766975.29,1066791.06,46018.52,-345834.29,52100.15,0,1,259715.4,0.63,1.02,1,0.39,0,0
20,2025,9,80,retail,Kazan,stable,true,3587869.94,3042291.45,81836.77,463741.72,11767929.26,0,7,83656.58,0.58,0.96,1,0.61,0,0
20,2025,9,86,retail,Kazan,stable,true,4245590.49,3533791.48,254735.43,457063.58,14701731.94,0,8,144143.98,0.6,1.08,0.9,0.67,0,0
20,2025,9,88,restaurant,Yekaterinburg,crisis,true,908233.19,1162724.21,54493.99,-308985.01,94373,0,4,139584.6,0.59,1.03,0.8,0.77,0,0
20,2025,9,89,retail,Yekaterinburg,stable,true,3979034.9,2970924.95,151216.49,856893.46,24900318.54,0,4,49443.27,0.86,1.19,0.9,0.69,0,0
20,2025,9,92,restaurant,SaintPetersburg,bankrupt,false,808914.79,1408238.55,48534.89,-647858.65,-1071399.96,1402988.98,7,134941.84,0.7,1.05,0.8,0.58,0,0
20,2025,9,93,restaurant,Novosibirsk,stable,true,1538128.04,1341769.68,92287.68,104070.68,1987789.33,0,7,42584.05,0.81,1.12,1,0.49,0,0
20,2025,9,97,retail,Kazan,bankrupt,false,1161091.07,1594391.65,0,-433300.58,-1285224.45,0,6,93035.89,0.51,0.94,0.6,0.4,0,0
21,2025,10,1,restaurant,SaintPetersburg,bankrupt,false,580310.92,923362.96,34818.66,-377870.7,-1453840.05,1792055.97,2,160449.39,0.4,0.95,0.8,0.38,0,0
21,2025,10,4,retail,SaintPetersburg,stable,true,4270175.95,3740248.88,79489.06,450438.01,14513046.13,0,9,235641.87,0.6,0.99,1,0.56,0,0
21,2025,10,7,retail,Moscow,crisis,true,2010200.84,2339384.45,0,-329183.61,243105.35,4109950.84,5,111138.22,0.7,0.92,0.7,0.47,0,0
21,2025,10,11,retail,Novosibirsk,crisis,true,2334258.64,2858346.14,140055.52,-664143.02,8262706.56,0,12,222575.42,0.67,1.19,0.7,0.6,0,0
21,2025,10,12,restaurant,Novosibirsk,growth,true,1526097.99,1419613.95,18102.29,88381.75,11809442.97,0,5,227385.28,0.35,0.92,1,0.57,0,0
21,2025,10,13,restaurant,Novosibirsk,recovery,true,1091977.67,1273363.69,65518.66,-246904.68,1334668.96,0,6,240438.88,0.37,0.98,0.9,0.64,0,0
21,2025,10,15,retail,Novosibirsk,crisis,true,2091451.16,2190518.17,125487.07,-224554.08,2186236.83,0,7,124264.88,0.53,0.89,0.8,0.57,0,0
21,2025,10,16,restaurant,Kazan,recovery,true,1157204.47,1111233.23,69432.27,-23461.03,3734525.82,0,2,158340.27,0.55,0.89,1,0.67,0,0
21,2025,10,19,restaurant,Yekaterinburg,crisis,true,891703.93,1110211.32,0,-218507.39,-226295.92,0,5,85954.91,0.52,0.94,0.9,0.53,0,0
21,2025,10,23,retail,Novosibirsk,stable,true,4415499.14,3676312.35,264929.95,474256.84,9827827.63,0,9,154862.71,0.57,1.08,1,0.64,0,0
21,2025,10,25,restaurant,Kazan,crisis,true,719092.92,849924.69,43145.58,-173977.35,415432.47,0,1,155350.29,0.45,0.94,0.9,0.36,0,0
21,2025,10,26,autoservice,Yekaterinburg,crisis,true,1147042.39,1341529.57,0,-194487.18,258542.65,1630271.98,2,291505.21,0.45,0.89,1,0.72,0,0
21,2025,10,27,autoservice,Kazan,crisis,true,860455.38,1046123.75,51627.32,-237295.69,-11476.85,2203453.49,2,127758.19,0.48,0.99,0.8,0.61,0,0
21,2025,10,28,restaurant,Kazan,stable,true,1591745.51,1334009.12,38660.46,219075.93,6549262.55,0,4,144804.32,0.58,1.18,1,0.54,0,0
21,2025,10,37,restaurant,Novosibirsk,stable,true,1414840.02,1452455.49,84890.4,-122505.87,4269793.15,0,3,272971.97,0.37,0.85,1,0.76,0,0
21,2025,10,41,retail,SaintPetersburg,stable,true,3515771.12,3136694.64,210946.27,168130.21,14334301.97,0,5,170203.14,0.69,0.99,1,0.59,0,0
21,2025,10,42,retail,Yekaterinburg,crisis,true,2181026.18,2416855.94,0,-235829.76,7354936.43,0,7,93005.69,0.63,1.03,0.8,0.42,0,0
21,2025,10,45,restaurant,Yekaterinburg,growth,true,1362915.79,1272758.58,81774.95,8382.26,5917286.72,0,4,128650.8,0.38,0.94,1,0.58,0,0
21,2025,10,46,retail,Yekaterinburg,stable,true,5167134.97,4267260.14,310028.1,589846.73,11670916.93,0,11,111079.63,0.66,1.08,1,0.73,0,0
21,2025,10,48,retail,Yekaterinburg,stable,true,4607252.7,3474924.2,169849.28,962479.22,19431826.59,0,5,87764.86,0.62,1.14,1,0.52,0,0
21,2025,10,49,restaurant,Yekaterinburg,growth,true,2005041.53,1544707.73,120302.49,340031.31,7796463.2,0,3,323705.14,0.87,0.91,0.8,0.63,0,0
21,2025,10,52,retail,Kazan,stable,true,3175965.04,2521855.76,190557.9,463551.38,14101743.24,0,4,133120.38,0.59,0.92,0.8,0.5,0,0
21,2025,10,53,retail,Moscow,crisis,true,2245513.06,2461860.81,0,-216347.75,5226236.23,0,5,159434.54,0.42,0.87,0.9,0.64,0,0
21,2025,10,56,restaurant,Kazan,stable,true,1429972.58,1204775.27,33779.6,191417.71,3517081.77,0,2,262556.98,0.6,0.88,1,0.45,0,0
21,2025,10,57,restaurant,Kazan,stable,true,1621269.9,1429570.43,97276.19,94423.28,6463500.97,0,4,127966.62,0.88,1.06,0.9,0.43,0,0
21,2025,10,58,retail,Novosibirsk,stable,true,4510691.26,3514969.29,270641.48,725080.49,12671298.29,0,9,65133.59,0.47,1.03,1,0.7,0,0
21,2025,10,61,restaurant,Yekaterinburg,crisis,true,775136.66,909790.49,0,-134653.83,710945.55,2465478.19,3,25200.2,0.54,0.86,1,0.46,0,0
21,2025,10,64,retail,Yekaterinburg,scale,true,6467637.88,4881590.2,237907.15,1348140.53,29541397.49,0,11,146498.89,0.73,1.33,0.98,0.58,0,0
21,2025,10,65,restaurant,Novosibirsk,stable,true,1219622.24,1139827.14,11969.27,67825.83,5928567.86,0,5,148121.69,0.45,1.14,0.9,0.41,0,0
21,2025,10,67,restaurant,Kazan,crisis,true,1217582.61,1405717.23,0,-188134.62,4970710.48,0,7,166169.08,0.79,1.12,1,0.62,0,0
21,2025,10,73,retail,Moscow,stable,true,4368242.15,4015663.69,52886.77,299691.69,11370118.91,0,7,296543.62,0.55,1.02,1,0.47,0,0
21,2025,10,77,autoservice,Novosibirsk,crisis,true,1248530.77,1260471.55,74911.85,-86852.63,-34752.48,0,1,259715.4,0.63,1.02,1,0.39,0,0
21,2025,10,80,retail,Kazan,stable,true,4294926.53,3432617.7,129346.32,732962.51,12500891.77,0,7,83656.58,0.58,0.96,1,0.61,0,0
21,2025,10,86,retail,Kazan,stable,true,4740107.52,3800068.6,284406.45,655632.47,15357364.41,0,8,144143.98,0.6,1.08,0.9,0.67,0,0
21,2025,10,88,restaurant,Yekaterinburg,crisis,true,968985.71,1205178.65,58139.14,-294332.08,-199959.08,0,4,139584.6,0.59,1.03,0.8,0.77,0,0
21,2025,10,89,retail,Yekaterinburg,stable,true,5417665.52,3764994.43,247900.66,1404770.43,26255088.97,0,4,49443.27,0.85,1.19,0.9,0.69,0,0
21,2025,10,93,restaurant,Novosibirsk,stable,true,1787741.29,1413438.56,107264.48,267038.25,2254827.58,0,7,42584.05,0.81,1.12,1,0.49,0,0
22,2025,11,4,retail,SaintPetersburg,stable,true,5520093.86,4557686.47,144361.11,818046.28,15281092.41,0,9,235641.87,0.58,0.99,1,0.56,0,0
22,2025,11,7,retail,Moscow,crisis,true,2232982.79,2442532.16,0,-209549.37,33555.98,4109950.84,5,83353.67,0.7,0.89,0.7,0.47,0,0
22,2025,11,11,retail,Novosibirsk,crisis,true,3099047.59,3329877.33,185942.86,-416772.6,7845933.96,0,12,222575.42,0.67,1.19,0.7,0.6,0,0
22,2025,11,12,restaurant,Novosibirsk,growth,true,1586611.78,1450977.62,20345.12,115289.04,11924732.01,0,5,227385.28,0.35,0.92,1,0.57,0,0
22,2025,11,13,restaurant,Novosibirsk,recovery,true,797621.97,1191245.42,47857.32,-441480.77,786414.67,0,6,240438.88,0.37,0.98,0.9,0.64,0,0
22,2025,11,15,retail,Novosibirsk,crisis,true,2529590.77,2473580.93,151775.45,-95765.61,2090471.22,0,7,124264.88,0.54,0.89,0.8,0.57,0,0
22,2025,11,16,restaurant,Kazan,stable,true,1469740.95,1260888.53,88184.46,120667.96,3855193.78,0,2,158340.27,0.55,0.89,1,0.67,0,0
22,2025,11,19,restaurant,Yekaterinburg,crisis,true,820681.37,1099342.78,0,-278661.41,176253.45,731210.78,5,85954.91,0.5,0.94,0.9,0.53,0,0
22,2025,11,23,retail,Novosibirsk,stable,true,5487029.54,4259523.12,329221.77,898284.65,10606112.28,0,9,154862.71,0.57,1.08,0.9,0.64,0,0
22,2025,11,25,restaurant,Kazan,crisis,true,708821.96,875761.33,42529.32,-209468.69,205963.78,0,1,155350.29,0.45,0.94,0.9,0.36,0,0
22,2025,11,26,autoservice,Yekaterinburg,recovery,true,1396243.65,1341739.55,8175.61,34746.37,293289.02,1618689.86,1,291505.21,0.45,0.89,1,0.68,0,0
22,2025,11,27,autoservice,Kazan,crisis,true,907718.62,1034460.8,54463.12,-181205.3,-192682.15,2203453.49,2,95818.64,0.48,0.99,0.8,0.61,0,0
22,2025,11,28,restaurant,Kazan,stable,true,1648207.36,1346587.42,45242.99,256376.95,6805639.5,0,4,144804.32,0.58,1.18,1,0.54,0,0
22,2025,11,37,restaurant,Novosibirsk,stable,true,1681526.48,1389198.26,100891.59,191436.63,4461229.78,0,2,272971.97,0.37,0.85,1,0.75,0,0
22,2025,11,41,retail,SaintPetersburg,stable,true,5966468.77,4519457.29,357988.13,1089023.35,15373325.32,0,5,195733.61,0.67,0.99,1,0.59,0,0
22,2025,11,42,retail,Yekaterinburg,crisis,true,2387003.47,2521467.13,0,-134463.66,7220472.77,0,7,93005.69,0.63,1.03,0.8,0.42,0,0
22,2025,11,45,restaurant,Yekaterinburg,growth,true,1396691.47,1278470.41,83801.49,34419.57,5951706.29,0,4,128650.8,0.38,0.94,1,0.58,0,0
22,2025,11,46,retail,Yekaterinburg,stable,true,7662246.15,5668885.94,459734.77,1533625.44,13204542.37,0,11,111079.63,0.74,1.08,1,0.73,0,0
22,2025,11,48,retail,Yekaterinburg,stable,true,6251392.81,4380106.12,280693,1590593.69,21022420.28,0,5,87764.86,0.7,1.14,1,0.52,0,0
22,2025,11,49,restaurant,Yekaterinburg,growth,true,1826127.56,1511055.93,109567.65,205503.98,8001967.18,0,3,372260.91,0.87,0.91,0.8,0.63,0,0
22,2025,11,52,retail,Kazan,stable,true,5285810.92,3679015.81,317148.66,1289646.45,15391389.69,0,4,133120.38,0.67,0.92,0.8,0.5,0,0
22,2025,11,53,retail,Moscow,crisis,true,2337828.11,2510032.04,0,-172203.93,4934032.3,0,5,159434.54,0.42,0.84,0.8,0.64,0,0
22,2025,11,56,restaurant,Kazan,stable,true,1602577.72,1255572.03,52050.85,294954.84,3812036.61,0,2,262556.98,0.6,0.88,1,0.45,0,0
22,2025,11,57,restaurant,Kazan,stable,true,1497855.77,1318469.44,89871.35,89514.98,6553015.95,0,4,127966.62,0.82,1.06,0.9,0.43,0,0
22,2025,11,58,retail,Novosibirsk,stable,true,4763047.55,3653482.38,285782.85,823782.32,13495080.61,0,9,65133.59,0.47,1.03,1,0.7,0,0
22,2025,11,61,restaurant,Yekaterinburg,crisis,true,733933.47,924152.71,0,-190219.24,520726.31,2465478.19,3,25200.2,0.54,0.86,1,0.46,0,0
22,2025,11,64,retail,Yekaterinburg,scale,true,7029112.26,5263972.57,264770.95,1500368.74,31041766.23,0,11,146498.89,0.73,1.33,0.98,0.58,0,0
22,2025,11,65,restaurant,Novosibirsk,stable,true,1350878.63,1189816.32,24159.35,136902.96,6065470.82,0,5,148121.69,0.46,1.14,0.9,0.41,0,0
22,2025,11,67,restaurant,Kazan,recovery,true,1422327.6,1391863.31,4569.64,25894.65,4996605.13,0,6,166169.08,0.79,1.09,1,0.61,0,0
22,2025,11,73,retail,Moscow,stable,true,5393806.19,4801701.24,88815.74,503289.21,11873408.12,0,7,296543.62,0.55,1.02,1,0.47,0,0
22,2025,11,77,autoservice,Novosibirsk,recovery,true,1432549.62,1230164.48,85952.98,87324.12,907991.36,826311.68,1,194786.55,0.63,0.99,1,0.35,0,0
22,2025,11,80,retail,Kazan,stable,true,5282146.25,3986213.24,194389.95,1101543.06,13602434.83,0,7,83656.58,0.58,0.96,1,0.61,0,0
22,2025,11,86,retail,Kazan,stable,true,5325278.36,4121251.96,319516.7,884509.7,16241874.11,0,8,144143.98,0.6,1.08,0.9,0.67,0,0
22,2025,11,88,restaurant,Yekaterinburg,crisis,true,1062919.36,1281613.13,63775.16,-282468.93,258678.72,741106.73,4,139584.6,0.6,1.03,0.8,0.77,0,0
22,2025,11,89,retail,Yekaterinburg,stable,true,6134552.65,4149873.57,297701.86,1686977.22,27942066.19,0,4,49443.27,0.85,1.19,0.9,0.69,0,0
22,2025,11,93,restaurant,Novosibirsk,stable,true,1877862.59,1449035.43,112671.76,316155.4,2570982.98,0,7,48971.66,0.81,1.12,1,0.49,0,0
23,2025,12,4,retail,SaintPetersburg,scale,true,6314738.52,5318537.13,149430.21,846771.18,16127863.59,0,9,235641.87,0.58,0.99,1,0.56,0,0
23,2025,12,7,retail,Moscow,crisis,true,2429575.04,2535582.4,0,-106007.36,-122451.38,4109950.84,4,62515.25,0.68,0.89,0.7,0.43,0,0
23,2025,12,11,retail,Novosibirsk,crisis,true,3715110.68,3598677.62,297208.85,-180775.79,7665158.17,0,11,222575.42,0.67,1.19,0.7,0.59,0,0
23,2025,12,12,restaurant,Novosibirsk,growth,true,2054672.48,1615339.38,65899.97,373433.13,12248165.14,0,5,227385.28,0.27,0.92,1,0.57,0,0
23,2025,12,13,restaurant,Novosibirsk,stable,true,1769156.59,1418846.55,106149.4,244160.64,1030575.31,0,5,240438.88,0.37,0.98,0.9,0.63,0,0
23,2025,12,15,retail,Novosibirsk,recovery,true,2928049.73,2696086,175682.98,56280.75,2146751.97,0,7,124264.88,0.54,0.89,0.8,0.57,0,0
23,2025,12,16,restaurant,Kazan,stable,true,2095318.84,1405228.55,167625.51,522464.78,4377658.56,0,2,158340.27,0.55,0.89,1,0.67,0,0
23,2025,12,19,restaurant,Yekaterinburg,crisis,true,1022313.35,1135916.4,0,-113603.05,62650.4,731210.78,5,64466.18,0.5,0.94,0.9,0.53,0,0
23,2025,12,23,retail,Novosibirsk,stable,true,4966454.52,3969566.36,297987.27,698900.89,11185013.17,0,9,154862.71,0.51,1.08,0.8,0.64,0,0
23,2025,12,25,restaurant,Kazan,crisis,true,788696.93,827895.75,47321.82,-86520.64,119443.14,0,1,116512.72,0.39,0.91,0.9,0.36,0,0
23,2025,12,26,autoservice,Yekaterinburg,recovery,true,1645766.65,1435740.18,31503.97,133891.88,427180.9,1574059.24,1,291505.21,0.45,0.89,1,0.68,0,0
23,2025,12,27,autoservice,Kazan,crisis,true,860460.7,1018298.11,51627.64,-209465.05,609682.03,3215282.72,2,95818.64,0.42,0.99,0.8,0.61,0,0
23,2025,12,28,restaurant,Kazan,scale,true,2053421.06,1478239.12,86277.29,488904.65,7294544.15,0,4,144804.32,0.58,1.18,1,0.54,0,0
23,2025,12,37,restaurant,Novosibirsk,stable,true,1595142.68,1376899.69,95708.56,122534.43,4583764.21,0,2,272971.97,0.31,0.85,1,0.75,0,0
23,2025,12,41,retail,SaintPetersburg,scale,true,6190475.09,4631708.4,371428.51,1187338.18,16560663.5,0,5,195733.61,0.67,0.99,1,0.59,0,0
23,2025,12,42,retail,Yekaterinburg,crisis,true,2449158.02,2604742.72,0,-155584.7,7064888.07,0,7,93005.69,0.63,1.03,0.8,0.42,0,0
23,2025,12,45,restaurant,Yekaterinburg,growth,true,1722600.49,1474986.24,103356.03,144258.22,6095964.51,0,5,128650.8,0.38,0.94,1,0.58,0,0
23,2025,12,46,retail,Yekaterinburg,scale,true,6557638.88,5070177.56,393458.33,1094002.99,14298545.36,0,11,111079.63,0.74,1.11,1,0.73,0,0
23,2025,12,48,retail,Yekaterinburg,scale,true,5500849.02,3956349.87,231674.87,1312824.28,22335244.56,0,5,87764.86,0.7,1.14,1,0.52,0,0
23,2025,12,49,restaurant,Yekaterinburg,growth,true,1944030.55,1550481.56,116641.83,276907.16,8158874.34,0,3,372260.91,0.87,0.91,0.7,0.63,0,0
